"HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","ITEM.INSURANCE","FREIGHT","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","X","X.1","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9690",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH CO LTD
",19,59.1,NA,"Other","ORANGE JUICE 1L - 2L (SPX TRADER)","153.86","153.86","15","Cartons","153.86","KGM","FOB",33942,"6,790.00","6,110.00","0",0,"0",0,60,2524,4791,2009,59,2024,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9690",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH CO LTD
",19,59.1,NA,"Other","ORANGE JUICE 1L - 2L (SPX TRADER)","153.86","153.86","15","Cartons","153.86","KGM","FOB",33942,"6,790.00","6,110.00","0",0,"0",0,60,2524,4791,2009,59,2024,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",4,59.1,NA,"Other","ORANGE JUICE 1L/2L","318.96","318.96","34","Cartons","318.96","KGM","FOB",97489,"19,500.00","17,550.00","0",0,"0",0,170,13845,2924,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",4,59.1,NA,"Other","ORANGE JUICE 1L/2L","318.96","318.96","34","Cartons","318.96","KGM","FOB",97489,"19,500.00","17,550.00","0",0,"0",0,170,13845,2924,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20091900",200919,"PH","PH",0,20,"SSEA","2024 / C / 2348",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","MANRIQUE GLOBAL ",26,59.1,NA,"Other","ORANGE/ALANDAN JUICE","36","36","0","Enclosure; ","36","KGM","CIF",14345,"2,870.00","2,580.00","0",0,"0",0,0,696,7724,2009,59,2024,"December",5,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"PH","PH",0,20,"SSEA","2024 / C / 2348",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","MANRIQUE GLOBAL ",26,59.1,NA,"Other","ORANGE/ALANDAN JUICE","36","36","0","Enclosure; ","36","KGM","CIF",14345,"2,870.00","2,580.00","0",0,"0",0,0,696,7724,2009,59,2024,"December",5,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20091900",200919,"MY","MY",0,20,"SSEA","2024 / C / 2406",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",18,59.1,NA,"Other","MARIGOLD ORANGE DRINK","1,800.00","1,800.00","0","Enclosure; ","1,800.00","KGM","CFR",41546,"8,310.00","7,480.00","0",0,"0",0,0,14613,4383,2009,59,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"MY","MY",0,20,"SSEA","2024 / C / 2406",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",18,59.1,NA,"Other","MARIGOLD ORANGE DRINK","1,800.00","1,800.00","0","Enclosure; ","1,800.00","KGM","CFR",41546,"8,310.00","7,480.00","0",0,"0",0,0,14613,4383,2009,59,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",5,59.1,NA,"Other","ORANGE JUICE 2L","78.26","78.26","8","Cartons","78.26","KGM","FOB",23921,"4,785.00","4,305.00","0",0,"0",0,42,3397,6771,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",5,59.1,NA,"Other","ORANGE JUICE 2L","78.26","78.26","8","Cartons","78.26","KGM","FOB",23921,"4,785.00","4,305.00","0",0,"0",0,42,3397,6771,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9434",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LTD
",3,59.1,NA,"Other","ORANGE JUICE 350ML-2L","237.29","237.29","0","Various, ie. ","237.29","KGM","FOB",161869,"32,375.00","29,135.00","0",0,"0",0,283,9440,2279,2009,59,2024,"December",14,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20091900",200919,"AU","AU",0,20,"VSEA","2024 / C / 9434",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LTD
",3,59.1,NA,"Other","ORANGE JUICE 350ML-2L","237.29","237.29","0","Various, ie. ","237.29","KGM","FOB",161869,"32,375.00","29,135.00","0",0,"0",0,283,9440,2279,2009,59,2024,"December",14,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Sweet Snacks","Preserved Fruits and Nuts","Sugar-sweetened"
"20093900",200939,"PH","PH",0,20,"SSEA","2024 / C / 2348",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","MANRIQUE GLOBAL ",35,59.3,NA,"Other","BLENDED JUICE CALAMANSI","1","1","0","Enclosure; ","1","KGM","CIF",76,"15","15","0",0,"0",0,0,4,11965,2009,59,2024,"December",5,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20093900",200939,"KR","KR",0,20,"SSEA","2024 / C / 2385",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","THECAR NETWORKS CO., ",39,59.3,NA,"Other","TANGERINE JUICE","0.39","0.39","0","Enclosure; ","0.39","KGM","CFR",28372,"5,675.00","5,105.00","0",0,"0",0,0,11956,6474,2009,59,2024,"December",9,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20093900",200939,"US","US",0,20,"VAIR","2024 / C / 10310",NA,"IM / 4",4000,0,559298,"345150","MICHAEL JOSLIN
","ACCESS USA SHIPPING, LLC
",9,59.3,NA,"Other","LEMON JUICE OF SINGLE FRUIT","0.5","0.5","0","Cartons","1","KGM","FOB",4592,"920","825","0",0,"0",0,0,1577,9542,2009,59,2024,"December",14,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20093900",200939,"KR","KR",0,20,"SSEA","2024 / C / 2385",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","THECAR NETWORKS CO., ",9,59.3,NA,"Other","PORORO JUICE LEMON","28.2","28.2","0","Enclosure; ","28.2","KGM","CFR",8003,"1,600.00","1,440.00","0",0,"0",0,0,3372,8707,2009,59,2024,"December",9,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20093900",200939,"AU","AU",0,20,"VSEA","2024 / C / 9434",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LTD
",9,59.3,NA,"Other","BFAST/LEMON/LIME/PEAR JCE 1L-2L","242.05","242.05","0","Various, ie. ","242.05","KGM","FOB",165115,"33,025.00","29,720.00","0",0,"0",0,289,9629,2251,2009,59,2024,"December",14,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20093900",200939,"NZ","NZ",0,20,"VSEA","2024 / C / 9563",NA,"IM / 4",4000,38,113577,"113577","AU BON MARCHE
","WOOLWORTHS NZ LIMITED
",37,59.3,NA,"Other","LIME JUICE","137.48","137.48","0","Various, ie. ","137.48","KGM","FOB",104871,"0","0","0",0,"0",0,184,5978,2830,2009,59,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"KR","KR",0,20,"SSEA","2024 / C / 2385",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","THECAR NETWORKS CO., ",8,59.94,NA,"Other","PORORO JUICE APPLE","28.2","28.2","0","Enclosure; ","28.2","KGM","CFR",8003,"1,600.00","1,440.00","0",0,"0",0,0,3372,8706,2009,59,2024,"December",9,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"MY","MY",0,20,"SSEA","2024 / C / 2406",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",19,59.94,NA,"Other","MARIGOLD APPLE DRINK","1,800.00","1,800.00","0","Enclosure; ","1,800.00","KGM","CFR",41546,"8,310.00","7,480.00","0",0,"0",0,0,14613,4384,2009,59,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"AU","AU",0,20,"VSEA","2024 / C / 9434",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LTD
",4,59.94,NA,"Other","APPLE JUICE 350ML-2L","303.5","303.5","0","Various, ie. ","303.5","KGM","FOB",207034,"41,405.00","37,265.00","0",0,"0",0,362,12074,2049,2009,59,2024,"December",14,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",2,59.94,NA,"Other","APPLE JUICE 1L/2L","185.41","185.41","20","Cartons","185.41","KGM","FOB",56671,"11,335.00","10,200.00","0",0,"0",0,99,8048,3778,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"AU","AU",0,20,"VSEA","2024 / C / 9690",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH CO LTD
",18,59.94,NA,"Other","APPLE JUICE 2L (SPX TRADERS)","102.57","102.57","10","Cartons","102.57","KGM","FOB",25155,"5,030.00","4,530.00","0",0,"0",0,44,1870,6682,2009,59,2024,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"AU","AU",0,20,"SSEA","2024 / C / 2360",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","NATURALLY AUSTRALIAN ",27,59.94,NA,"Other","APPLE FRUIT DRINK","6","6","0","Enclosure; ","6","KGM","CIF",148,"30","25","0",0,"0",0,0,0,11915,2009,59,2024,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"AU","AU",0,20,"SSEA","2024 / C / 2291",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",54,59.94,NA,"Other","APPLE JUICE","149","149","0","Enclosure; ","149","KGM","FOB",41508,"8,300.00","7,470.00","0",0,"0",0,311,3141,4388,2009,59,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20097900",200979,"KR","KR",0,20,"SSEA","2024 / C / 2385",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","THECAR NETWORKS CO., ",36,59.94,NA,"Other","APPLE JUICE","0.58","0.58","0","Enclosure; ","0.58","KGM","CFR",44638,"8,930.00","8,035.00","0",0,"0",0,0,18810,4168,2009,59,2024,"December",9,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20098100",200981,"US","US",0,20,"VAIR","2024 / C / 10119",NA,"IM / 4",4000,38,295585,"345150","MICHAEL JOSLIN
","ACCESS USA SHIPPING
",2,59.95,NA,"Cranberries (Vaaccinium macrocarpo, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice","JUICE POWDER","0.38","0.38","0","Enclosure; ","1","KGM","DDP",2520,"0","0","0",0,"0",0,0,0,10380,2009,59,2024,"December",10,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","US","US","UNITED STATES OF AMERICA","AMERICAS",2,"UNITED STATES OF AMERICA","Cranberries (Vaaccinium macrocarpo, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice","Cranberries (Vaaccinium macrocarpo, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"AU","AU",0,20,"SSEA","2024 / C / 2360",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","NATURALLY AUSTRALIAN ",19,59.96,NA,"Mixtures of juices","COLES APPLE MANGO","12","12","0","Enclosure; ","12","KGM","CIF",507,"100","90","0",0,"0",0,0,0,11637,2009,59,2024,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"FR","FR",0,20,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",74,59.96,NA,"Mixtures of juices","JOKER LE FRT MULTIFRUIT PET 1L","36.97","36.97","0","Unpacked or ","36.97","KGM","FOB",16711,"3,340.00","3,010.00","0",0,"0",0,0,3669,7427,2009,59,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"AU","AU",0,20,"VSEA","2024 / C / 9400",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",3,59.96,NA,"Mixtures of juices","MANGO NECT JUICE 2L","21.36","21.36","2","Cartons","21.36","KGM","FOB",6531,"1,305.00","1,175.00","0",0,"0",0,12,928,9053,2009,59,2024,"December",13,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"AU","AU",0,20,"VSEA","2024 / C / 9434",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","SPX TRADERS PTY LTD
",7,59.96,NA,"Mixtures of juices","MANGO BANANA JUICE 350ML","66.05","66.05","0","Various, ie. ","66.05","KGM","FOB",45054,"9,010.00","8,110.00","0",0,"0",0,78,2628,4149,2009,59,2024,"December",14,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"PH","PH",0,20,"SSEA","2024 / C / 2348",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","MANRIQUE GLOBAL ",19,59.96,NA,"Mixtures of juices","MIX FLAVORED JUICE","46","46","0","Enclosure; ","46","KGM","CIF",18377,"3,675.00","3,310.00","0",0,"0",0,0,892,7250,2009,59,2024,"December",5,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"CN","CN",0,20,"VSEA","2024 / C / 9195",NA,"IM / 4",4000,0,172396,"CIN1604","HAIFENG
","YEEHUNT HK INTL ",32,59.96,NA,"Mixtures of juices","Fruit Juice, Canned Fruit, Baby Juice","653.02","653.02","0","Various, ie. ","653.02","KGM","CIF",69987,"13,995.00","12,595.00","0",0,"0",0,0,18844,3410,2009,59,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"20099000",200990,"NZ","NZ",0,20,"VSEA","2024 / C / 9549",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","FRESHA EXPORT LTD
",6,59.96,NA,"Mixtures of juices","FRESH UP APPLE & ORANGE","3.59","3.59","0","Pallets","3.59","KGM","FOB",4733,"945","850","0",0,"0",0,0,846,9482,2009,59,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Mixtures of juices","Mixtures of juices","Other products","Other products ","Other Imports","Other products ","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
